dx,dy,g1,t1,vx1,vy1,g2,t2,vx2,vy2,g3,t3,vx3,vy3,g4,t4,vx4,vy4,g5,t5,vx5,vy5,label
3.7533,0,1,0,0.03614,0,2,0.00099993,0.03614,0,5,0.203,0.062071,0,12,-0.205,0.062071,0,1,-0.106,0.034746,0,5
3.7791,0,9,0,0.025856,0,1,0.099,0.03614,0,2,-0.098,0.03614,0,5,0.104,0.062071,0,12,-0.304,0.062071,0,5
3.7791,0,4,0,0.025856,0,9,0,0.025856,0,1,0.099,0.03614,0,2,-0.098,0.03614,0,5,0.104,0.062071,0,5
3.7791,0,5,0,0.025856,0,4,0,0.025856,0,9,0,0.025856,0,1,0.099,0.03614,0,2,-0.098,0.03614,0,5
3.8677,0,1,0,0.088517,0,5,0.101,0.025856,0,4,-0.101,0.025856,0,9,-0.101,0.025856,0,1,-0.0020001,0.03614,0,5
3.9228,0,5,0,0.05513,0,1,0.099,0.088517,0,5,0.0020001,0.025856,0,4,-0.2,0.025856,0,9,-0.2,0.025856,0,5
3.9228,0,8,0,0.05513,0,5,0.098,0.05513,0,1,0.00099993,0.088517,0,5,-0.096,0.025856,0,4,-0.298,0.025856,0,5
4.0003,0,5,0,0.077504,0,8,0.1,0.05513,0,5,-0.0019999,0.05513,0,1,-0.099,0.088517,0,5,-0.196,0.025856,0,5
4.0622,0,12,0,0.061932,0,5,0.203,0.077504,0,8,-0.103,0.05513,0,5,-0.205,0.05513,0,1,-0.302,0.088517,0,5
4.0622,0,1,0,0.061932,0,12,0,0.061932,0,5,0.203,0.077504,0,8,-0.103,0.05513,0,5,-0.205,0.05513,0,5
4.0622,0,9,0,0.061932,0,1,0.097,0.061932,0,12,-0.097,0.061932,0,5,0.106,0.077504,0,8,-0.2,0.05513,0,5
4.0622,0,5,0,0.061932,0,9,0,0.061932,0,1,0.097,0.061932,0,12,-0.097,0.061932,0,5,0.106,0.077504,0,5
0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3.4814,0,3,0,3.4814,0,12,0.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3.4814,0,1,0,3.4814,0,3,0,3.4814,0,12,0.199,0,0,0,0,0,0,0,0,0,0,5
3.4727,0,4,0,-0.0087768,0,1,0.097,3.4814,0,3,-0.097,3.4814,0,12,0.102,0,0,0,0,0,0,5
3.4727,0,5,0,-0.0087768,0,4,0.00099993,-0.0087768,0,1,0.096,3.4814,0,3,-0.098,3.4814,0,12,0.101,0,0,5
3.4347,0,1,0,-0.03794,0,5,0.202,-0.0087768,0,4,-0.201,-0.0087768,0,1,-0.106,3.4814,0,3,-0.3,3.4814,0,5
3.4347,0,5,0,-0.03794,0,1,0.098,-0.03794,0,5,0.104,-0.0087768,0,4,-0.299,-0.0087768,0,1,-0.204,3.4814,0,5
3.4062,0,8,0,-0.028514,0,5,0.101,-0.03794,0,1,-0.0030003,-0.03794,0,5,0.0030003,-0.0087768,0,4,-0.4,-0.0087768,0,5
3.3042,0,13,0,-0.10202,0,8,0.099,-0.028514,0,5,0.0020001,-0.03794,0,1,-0.102,-0.03794,0,5,-0.096,-0.0087768,0,5
3.3042,0,10,0,-0.10202,0,13,0,-0.10202,0,8,0.099,-0.028514,0,5,0.0020001,-0.03794,0,1,-0.102,-0.03794,0,5
3.3042,0,1,0,-0.10202,0,10,0.0010002,-0.10202,0,13,-0.0010002,-0.10202,0,8,0.098,-0.028514,0,5,0.00099993,-0.03794,0,5
3.1768,0,5,0,-0.12739,0,1,0.2,-0.10202,0,10,-0.199,-0.10202,0,13,-0.201,-0.10202,0,8,-0.102,-0.028514,0,5
3.0594,0,8,0,-0.11738,0,5,0.302,-0.12739,0,1,-0.102,-0.10202,0,10,-0.501,-0.10202,0,13,-0.503,-0.10202,0,5
3.0105,0,5,0,-0.048947,0,8,0.1,-0.11738,0,5,0.202,-0.12739,0,1,-0.202,-0.10202,0,10,-0.601,-0.10202,0,5
2.7663,0,8,0,-0.24415,0,5,0.301,-0.048947,0,8,-0.201,-0.11738,0,5,-0.099,-0.12739,0,1,-0.503,-0.10202,0,5
2.7663,0,1,0,-0.24415,0,8,0.099,-0.24415,0,5,0.202,-0.048947,0,8,-0.3,-0.11738,0,5,-0.198,-0.12739,0,5
2.6285,0,8,0,-0.13783,0,1,0.198,-0.24415,0,8,-0.099,-0.24415,0,5,0.0039999,-0.048947,0,8,-0.498,-0.11738,0,5
2.5798,0,5,0,-0.048666,0,8,0.101,-0.13783,0,1,0.097,-0.24415,0,8,-0.2,-0.24415,0,5,-0.097,-0.048947,0,5
2.3631,0,8,0,-0.21677,0,5,0.499,-0.048666,0,8,-0.398,-0.13783,0,1,-0.402,-0.24415,0,8,-0.699,-0.24415,0,5
2.3205,0,1,0,-0.04253,0,8,0.104,-0.21677,0,5,0.395,-0.048666,0,8,-0.502,-0.13783,0,1,-0.506,-0.24415,0,5
2.2773,0,5,0,-0.043232,0,1,0.096,-0.04253,0,8,0.0079997,-0.21677,0,5,0.299,-0.048666,0,8,-0.598,-0.13783,0,5
2.136,0,12,0,-0.1413,0,5,0.299,-0.043232,0,1,-0.203,-0.04253,0,8,-0.291,-0.21677,0,5,2.3842e-07,-0.048666,0,5
2.1161,0,8,0,-0.019897,0,12,0.1,-0.1413,0,5,0.199,-0.043232,0,1,-0.303,-0.04253,0,8,-0.391,-0.21677,0,5
2.0909,0,7,0,-0.025222,0,8,0.099,-0.019897,0,12,0.0010002,-0.1413,0,5,0.1,-0.043232,0,1,-0.402,-0.04253,0,5
2.0909,0,14,0,-0.025222,0,7,0.00099993,-0.025222,0,8,0.098,-0.019897,0,12,2.3842e-07,-0.1413,0,5,0.099,-0.043232,0,5
3.4154,0,10,0,3.4154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1.0601,0,12,0,-2.3553,0,10,3.601,3.4154,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4.0746,0,10,0,4.0746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4.0746,0,1,0,4.0746,0,10,0.00099993,4.0746,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4.0746,0,15,0,4.0746,0,1,0,4.0746,0,10,0.00099993,4.0746,0,0,0,0,0,0,0,0,0,5
3.9436,0,5,0,-0.13104,0,15,0.096,4.0746,0,1,-0.096,4.0746,0,10,-0.095,4.0746,0,0,0,0,0,5
