dx,dy,g1,t1,vx1,vy1,g2,t2,vx2,vy2,g3,t3,vx3,vy3,g4,t4,vx4,vy4,g5,t5,vx5,vy5,label
2.0012,0,9,0,0.041522,0,5,0.197,0.066768,0,1,0.003,1.8929,0,0,0,0,0,0,0,0,0,1
2.181,0,5,0,-0.024725,0,4,0.106,-0.069156,0,2,-0.0069997,-0.069156,0,7,-0.106,-0.039174,0,8,-0.304,-0.039174,0,1
1.9355,0,9,0,0.20639,0,12,0.7,0.23205,0,9,-0.198,1.4971,0,0,0,0,0,0,0,0,0,1
2.1246,0,8,0,-0.085825,0,2,0,-0.085825,0,1,0.095,-0.25258,0,4,0.405,-0.17311,0,5,-0.392,-0.022429,0,3
2.5759,0,8,0,0.0032618,0,5,0.094,-0.0018886,0,8,0.0079999,-0.0059134,0,5,0.507,-0.0057143,0,8,-0.799,-0.0057143,0,1
2.0685,0,8,0,-0.0014161,0,4,0,-0.0014161,0,11,0,-0.0014161,0,6,0.1,-0.010174,0,3,-0.1,-0.010174,0,2
1.3118,0,2,0,-0.0069994,0,4,0.1,-0.021348,0,12,0,-0.022617,0,5,-0.1,-0.073535,0,3,-0.101,-0.11445,0,6
2.3685,0,12,0,-0.27699,0,10,0.599,-0.14484,0,12,0.003,-0.24775,0,10,-0.598,-0.15732,0,12,-1.504,-0.15483,0,1
1.8561,0,12,0,-0.12768,0,16,0.099,-0.12768,0,5,-0.099,-0.12768,0,4,-0.098,-0.12768,0,7,0.102,-0.096893,0,4
2.7178,0,5,0,-0.035389,0,6,0.1,-0.056664,0,1,-0.1,-0.056664,0,4,-0.1,-0.056664,0,10,-0.1,-0.056664,0,1
4.0984,0,8,0,-0.022175,0,5,0.2,0,0,1,-0.1,0,0,4,-0.3,0,0,6,-0.2,-0.0053516,0,5
1.8461,0,3,0,0.0026688,0,8,0.104,-0.012678,0,14,-0.0059998,-0.12768,0,1,-0.201,-0.12768,0,2,-0.203,-0.12768,0,4
3.5294,0,5,0,-0.12962,0,1,0.303,-0.18684,0,14,-0.205,-0.097724,0,16,-0.4,-0.097724,0,8,-0.402,-0.097724,0,5
3.9302,0,1,0,-0.0097397,0,2,0,-0.0097397,0,5,0.103,-0.0080783,0,6,-0.0039999,-0.0080783,0,1,-0.202,-0.0080783,0,5
1.5597,0,1,0,-0.002152,0,3,0,-0.002152,0,5,0.302,0.0036535,0,4,-0.302,0.0036535,0,14,-0.203,0.0036535,0,2
1.8561,0,2,0,-0.12768,0,12,0,-0.12768,0,16,0.099,-0.12768,0,5,-0.099,-0.12768,0,4,-0.098,-0.12768,0,4
3.4062,0,8,0,-0.028514,0,5,0.101,-0.03794,0,1,-0.0030003,-0.03794,0,5,0.0030003,-0.0087768,0,4,-0.4,-0.0087768,0,5
2.0883,0,10,0,2.0883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1.9465,0,5,0,0.00023398,0,8,0.2,-0.0003487,0,5,0,-0.0043852,0,1,-0.2,-0.0017257,0,5,-0.4,-0.0010396,0,2
2.6557,0,7,0,-0.062138,0,8,0.099,-0.062138,0,5,0,-0.035389,0,6,-0.098,-0.056664,0,1,-0.298,-0.056664,0,1
4.021,0,1,0,0.014279,0,4,0,0.014279,0,13,0.00099993,0.014279,0,5,0.102,0.0033426,0,14,-0.0069997,0.0033426,0,5
2.592,0,5,0,-0.030315,0,2,0,-0.030315,0,12,0.093,-0.030315,0,1,0.011,-0.033311,0,7,-0.094,-0.062138,0,1
1.8655,0,2,0,-0.048281,0,12,0.0010002,-0.048281,0,8,0.104,-0.040315,0,7,-0.0080004,-0.040315,0,5,-0.204,-0.040315,0,4
1.5658,0,5,0,-0.0022094,0,1,0.096,-0.0022094,0,5,0.0079997,-0.0013431,0,8,-0.099,-0.0029492,0,5,-0.202,-0.00058943,0,2
1.557,0,14,0,0.00091778,0,5,0.00099993,0.00091778,0,7,0.094,0.00091778,0,2,-0.095,0.00091778,0,4,0.103,-0.0006188,0,2
2.8711,0,6,0,-0.035395,0,10,0,-0.035395,0,1,0.096,-0.034125,0,12,0.606,0.26998,0,9,-0.199,0.093852,0,1
1.4629,0,1,0,0.0012152,0,5,0.1,0.00011121,0,1,-2.3842e-07,0.0039718,0,5,0,0.0019424,0,8,-0.3,0.0019424,0,1
3.9198,0,2,0,-3.1828e-06,0,5,0.1,0.0023564,0,8,-0.0030003,-0.0070025,0,5,0.0039999,-0.00089064,0,4,-0.397,-0.00089064,0,5
1.5503,0,5,0,-0.00024274,0,4,0.103,-0.00090449,0,6,0.099,-0.0036317,0,1,-0.305,-0.0036317,0,3,-0.305,-0.0036317,0,2
1.5944,0,7,0,0.0043459,0,4,0.094,0.0043459,0,3,0.012,0.0096873,0,8,-0.105,1.5803,0,0,0,0,0,6
1.7502,0,1,0,1.7502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3.1071,0,5,0,-0.35134,0,1,0.099,-0.45064,0,10,0.405,3.9091,0,0,0,0,0,0,0,0,0,5
3.9964,0,5,0,-0.0026726,0,8,0.096,-0.0013114,0,5,0.108,-0.0033099,0,1,-0.198,0.0010072,0,5,-0.307,0.0010072,0,5
1.6354,0,2,0,0.02875,0,4,0.2,0.0038342,0,3,-0.101,1.6028,0,0,0,0,0,0,0,0,0,4
4.3827,0,10,0,4.3827,0,2,0.098,4.3827,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2.0685,0,11,0,-0.0014161,0,6,0.1,-0.010174,0,3,-0.1,-0.010174,0,4,2.3842e-07,-0.010174,0,1,-0.1,-0.01086,0,2
1.8759,0,7,0,-0.034295,0,8,0.00099993,-0.034295,0,2,-0.00099993,-0.034295,0,10,-0.00099993,-0.034295,0,5,0.106,-0.034197,0,4
2.1077,0,14,0,0.038692,0,2,0.097,0.1839,0,9,-0.097,0.1839,0,4,0.505,0.025091,0,6,-0.599,0.025091,0,4
4.1338,0,6,0,-0.0048016,0,3,0.2,4.1386,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2.0855,0,14,0,-0.026695,0,16,0,-0.026695,0,15,0.296,-0.0020021,0,14,0.206,0.020175,0,16,-0.798,0.020175,0,1
1.1354,0,1,0,0.030481,0,5,0.095,0.013392,0,1,0.0049999,1.0915,0,0,0,0,0,0,0,0,0,7
1.8808,0,14,0,0.013906,0,5,0.1,0.020779,0,4,-0.1,0.020779,0,6,0.0020001,0.020779,0,8,-0.202,0.020779,0,4
1.8669,0,5,0,0.020779,0,4,0,0.020779,0,6,0.102,0.020779,0,8,-0.102,0.020779,0,5,-0.007,0.0026688,0,4
2.3467,0,5,0,-0.030111,0,1,0.099,-0.12593,0,5,0.303,-0.088685,0,1,-0.403,-0.057456,0,14,-0.0020001,0.010212,0,1
3.3042,0,1,0,-0.10202,0,10,0.0010002,-0.10202,0,13,-0.0010002,-0.10202,0,8,0.098,-0.028514,0,5,0.00099993,-0.03794,0,5
2.1114,0,4,0,-0.049136,0,10,0.101,-0.051923,0,2,-0.0040002,-0.051923,0,14,0.201,0.085803,0,12,0.405,0.28098,0,1
2.8452,0,5,0,-0.037339,0,12,0,-0.037339,0,10,0.1,-0.096531,0,8,-0.0020003,-0.096531,0,5,-0.099,-0.096531,0,1
1.4614,0,5,0,-0.00090611,0,4,0.1,-0.0083561,0,8,-0.0040002,-0.0083561,0,2,-0.196,-0.0083561,0,5,0.204,0.00075639,0,1
1.9597,0,5,0,0.066768,0,1,0.2,1.8929,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.5561,0,4,0,-0.0006188,0,8,0.1,-0.00050706,0,2,-0.1,-0.00050706,0,11,-0.1,-0.00050706,0,5,-2.3842e-07,-0.00050706,0,2
2.0807,0,10,0,-0.043812,0,15,0.094,2.1245,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3.0346,0,6,0,-0.00044909,0,1,0,-0.00044909,0,14,0.2,3.035,0,16,-0.2,3.035,0,0,0,0,0,1
4.004,0,1,0,0.00096351,0,4,0,0.00096351,0,13,0.00099993,0.00096351,0,14,0.198,-0.0049336,0,16,-0.2,-0.0049336,0,5
1.5952,0,7,0,0.0065033,0,8,0.203,0.0041672,0,5,0.394,-7.3059e-05,0,4,-0.8,-7.3059e-05,0,6,-0.702,-7.3059e-05,0,6
4.0991,0,1,0,0.0062434,0,11,0,0.0062434,0,5,0.2,-0.0027248,0,8,0,-0.0072529,0,5,-0.2,0.013322,0,5
1.5548,0,3,0,0.0018438,0,5,0.603,-0.0010254,0,8,-0.509,1.554,0,0,0,0,0,0,0,0,0,2
1.882,0,5,0,-0.01906,0,8,0.2,-0.0032674,0,5,0,-0.0067723,0,1,-0.201,-0.0014648,0,5,-0.399,-0.0012485,0,2
1.5649,0,12,0,-0.0682,0,5,0.301,-0.096534,0,4,-0.301,-0.096534,0,8,-0.201,-0.13534,0,3,-0.101,-0.28089,0,6
2.249,0,8,0,-0.051101,0,10,0.102,-0.046645,0,5,-0.0019999,-0.030111,0,1,-0.103,-0.12593,0,5,0.101,-0.088685,0,1
3.3724,0,12,0,0.021589,0,15,0.097,0.067662,0,5,0.102,0.090383,0,14,-0.096,0.050327,0,16,-0.496,0.050327,0,1
1.6635,0,8,0,-0.087121,0,5,0.1,-0.058637,0,3,-0.1,-0.058637,0,1,2.3842e-07,-0.46336,0,10,0.7,-0.15089,0,6
4.1206,0,5,0,0,0,1,0.1,0,0,4,-0.1,0,0,6,0,-0.0053516,0,5,-0.2,-0.0053516,0,5
2.6492,0,5,0,-0.17554,0,8,0.095,-0.17554,0,5,0.211,-0.04638,0,6,-0.302,-0.035395,0,10,-0.5,-0.035395,0,1
1.8759,0,7,0,-0.034295,0,8,0.00099993,-0.034295,0,2,-0.00099993,-0.034295,0,10,-0.00099993,-0.034295,0,5,0.106,-0.034197,0,4
1.5572,0,1,0,-0.0011784,0,5,0.099,0.00031691,0,4,-0.099,0.00031691,0,8,0.0039999,-5.3063e-06,0,5,-0.099,-0.0003523,0,2
1.7765,0,2,0,-0.062795,0,15,0.091,-0.032951,0,5,-0.09,-0.032951,0,8,0.01,1.8723,0,0,0,0,0,3
1.5803,0,8,0,1.5803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1.6329,0,3,0,-0.0058682,0,15,0.096,-0.0058682,0,1,-0.095,-0.0058682,0,4,0.0019999,0.0076958,0,14,-0.095,0.015434,0,4
1.557,0,5,0,0.00091778,0,7,0.095,0.00091778,0,2,-0.094,0.00091778,0,4,0.104,-0.0006188,0,8,-0.196,-0.00050706,0,2
2.6492,0,7,0,-0.17554,0,5,0.00099993,-0.17554,0,8,0.094,-0.17554,0,5,0.21,-0.04638,0,6,-0.303,-0.035395,0,1
2.6492,0,7,0,-0.17554,0,5,0.00099993,-0.17554,0,8,0.094,-0.17554,0,5,0.21,-0.04638,0,6,-0.303,-0.035395,0,1
1.9855,0,4,0,-0.046503,0,10,0.098,-0.046503,0,5,0.0010004,-0.053956,0,11,-0.197,-0.053956,0,6,-0.098,2.086,0,3
1.4181,0,5,0,-0.031943,0,2,0,-0.031943,0,1,0.301,-0.0084963,0,15,-0.095,-0.026069,0,5,-0.507,-0.026069,0,4
2.0347,0,12,0,-0.076636,0,4,0.201,-0.049136,0,10,-0.1,-0.051923,0,2,-0.205,-0.051923,0,14,0,0.085803,0,1
3.9917,0,4,0,-0.0030412,0,1,0.198,-0.0063288,0,2,-0.198,-0.0063288,0,5,-0.093,-0.0028914,0,1,-0.206,0.00096351,0,5
3.3296,0,5,0,0.028332,0,1,0.105,0.019765,0,5,-0.006,0.020335,0,8,-0.106,0.016532,0,13,-0.301,0.016532,0,5
2.2749,0,8,0,-0.039174,0,14,0.196,-0.12042,0,6,0.807,-0.10882,0,14,-0.599,-0.01718,0,12,-1.6,-0.088714,0,1
2.5667,0,8,0,-0.013056,0,4,0.1,-0.012277,0,5,0.0010002,-0.030315,0,2,-0.201,-0.030315,0,12,-0.108,-0.030315,0,1
3.9228,0,5,0,0.05513,0,1,0.099,0.088517,0,5,0.0020001,0.025856,0,4,-0.2,0.025856,0,9,-0.2,0.025856,0,5
1.6381,0,4,0,0.0060184,0,14,0.206,-0.00079819,0,16,-0.206,-0.00079819,0,6,-0.206,-0.00079819,0,5,-0.206,-0.00079819,0,4
1.6321,0,16,0,-0.00079819,0,6,0,-0.00079819,0,5,0,-0.00079819,0,3,0,-0.0058682,0,15,0.096,-0.0058682,0,4
1.948,0,5,0,0.0013655,0,1,0.2,0.00011752,0,11,-0.2,0.00011752,0,5,2.3842e-07,0.00023398,0,8,-0.2,-0.0003487,0,2
2.0855,0,16,0,-0.026695,0,15,0.296,-0.0020021,0,14,0.206,0.020175,0,16,-0.798,0.020175,0,15,-0.5,0.033234,0,1
1.558,0,5,0,-0.0003523,0,8,0.096,-0.0074028,0,3,-0.095,-0.0074028,0,5,0.105,-0.0022094,0,1,-0.203,-0.0022094,0,2
1.8929,0,1,0,1.8929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.548,0,3,0,-0.0016537,0,5,0.195,-0.00057434,0,4,-0.195,-0.00057434,0,14,-0.091,-7.8684e-05,0,8,-0.299,-7.8684e-05,0,2
1.7624,0,5,0,-0.060068,0,1,0.401,-0.059487,0,5,-0.201,-0.01906,0,8,-0.401,-0.0032674,0,5,-0.601,-0.0067723,0,2
3.0594,0,8,0,-0.11738,0,5,0.302,-0.12739,0,1,-0.102,-0.10202,0,10,-0.501,-0.10202,0,13,-0.503,-0.10202,0,5
1.5551,0,1,0,-0.0014055,0,4,0.104,-0.0015114,0,14,-0.0090003,-0.0010459,0,7,-0.199,-0.0010459,0,8,-0.199,-0.0010459,0,2
1.3402,0,12,0,-0.022617,0,5,0.1,-0.073535,0,3,0.099,-0.11445,0,8,-0.199,-0.17975,0,5,-0.299,-0.17975,0,6
1.9138,0,5,0,-0.040315,0,4,0.0010002,-0.040315,0,8,0.104,-0.13425,0,1,-0.013,2.0883,0,2,-0.199,2.0883,0,4
2.139,0,5,0,0.13778,0,8,0.102,0.041522,0,9,-0.102,0.041522,0,5,0.095,0.066768,0,1,-0.099,1.8929,0,1
2.592,0,12,0,-0.030315,0,1,0.104,-0.033311,0,7,-0.0010002,-0.062138,0,8,-0.108,-0.062138,0,5,-0.207,-0.035389,0,1
1.5979,0,4,0,0.012773,0,7,0.105,0.012773,0,3,-0.105,0.012773,0,14,-0.0059996,0.0025702,0,8,-0.204,0.0025702,0,6
1.4631,0,5,0,-0.00096965,0,8,0.098,0.0011932,0,5,0.304,0.0012152,0,1,-0.402,0.0012152,0,5,-0.498,0.00011121,0,1
1.5514,0,1,0,-0.0036317,0,3,0,-0.0036317,0,8,0.099,-0.0014055,0,1,-0.0019999,-0.0014055,0,4,-0.092,-0.0015114,0,2
3.0284,0,15,0,0.11457,0,9,0.199,2.9139,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4.0534,0,2,0,0.0011704,0,5,0.2,0.00048991,0,1,-0.1,-0.00052797,0,5,-0.00099993,-0.010868,0,8,-0.498,-0.010868,0,5
1.6761,0,4,0,0.0092039,0,13,0,0.0092039,0,7,0.1,0.0053069,0,2,-0.099,0.0053069,0,1,-0.006,0.0010701,0,4
1.6329,0,1,0,-0.0058682,0,4,0.099,0.0076958,0,14,0.0020001,0.015434,0,16,-0.2,0.015434,0,15,-0.098,0.026161,0,4
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2.0607,0,5,0,-0.00030771,0,4,0.1,0.00017587,0,2,-2.3842e-07,0.0017249,0,8,-0.1,-0.0001228,0,5,-0.101,-0.00041057,0,2
2.1561,0,8,0,-0.024911,0,15,0.195,-0.024725,0,5,-0.195,-0.024725,0,4,-0.089,-0.069156,0,2,-0.202,-0.069156,0,1
1.6392,0,16,0,-0.049974,0,5,0,-0.049974,0,8,0.1,-0.050388,0,10,-0.1,-0.050388,0,5,2.3842e-07,-0.052873,0,3
1.4181,0,16,0,-0.031943,0,5,0.00099993,-0.031943,0,2,-0.00099993,-0.031943,0,1,0.3,-0.0084963,0,15,-0.096,-0.026069,0,4
2.893,0,5,0,0.2009,0,8,0.098,0.42074,0,4,0.405,0.093558,0,3,-0.501,0.29186,0,14,-0.403,0.41752,0,7
3.9917,0,15,0,-0.0030412,0,5,0,-0.0030412,0,4,0,-0.0030412,0,1,0.198,-0.0063288,0,2,-0.198,-0.0063288,0,5
2.2106,0,5,0,0.02618,0,4,0,0.02618,0,8,0.097,2.1844,0,0,0,0,0,0,0,0,0,3
2.5914,0,14,0,0.010212,0,16,0.0010002,0.010212,0,12,0.102,0.082734,0,15,0.097,0.039161,0,9,-0.206,0.070051,0,1
4.0622,0,5,0,0.061932,0,9,0,0.061932,0,1,0.097,0.061932,0,12,-0.097,0.061932,0,5,0.106,0.077504,0,5
3.9781,0,15,0,-0.011017,0,2,0,-0.011017,0,1,0.101,-0.011925,0,5,-0.0010002,-0.0092647,0,6,-0.106,-0.01496,0,5
2.1245,0,15,0,2.1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1.9176,0,1,0,0.036798,0,2,0.00099993,0.036798,0,7,0.095,0.036798,0,14,0.107,0.013906,0,5,-0.201,0.020779,0,4
4.0785,0,8,0,-0.00076215,0,5,0.2,-0.020689,0,4,-0.2,-0.020689,0,1,-0.1,-0.021168,0,5,-0.2,-0.010615,0,5
1.6256,0,15,0,0.00097345,0,6,0.097,-0.0018719,0,4,-0.096,-0.0018719,0,5,0.0030003,0.0061424,0,8,-0.098,-0.002539,0,4
4.0011,0,5,0,-0.0092647,0,6,0.095,-0.01496,0,1,-0.095,-0.01496,0,4,-0.095,-0.01496,0,13,-0.095,-0.01496,0,5
3.8371,0,5,0,-0.0026281,0,2,0.099,-0.013214,0,15,-0.0040004,-0.0085973,0,14,0.012,-0.0013403,0,16,-0.4,-0.0013403,0,5
1.7878,0,4,0,0.0038384,0,1,0.092,0.0038384,0,2,-0.092,0.0038384,0,4,0.016,0.0010389,0,5,-0.103,-4.8442e-05,0,4
1.9133,0,5,0,0.0011283,0,8,0.108,0.0030543,0,4,-0.108,0.0030543,0,3,-0.014,0.020548,0,14,0.097,0.026096,0,7
4.0702,0,1,0,4.0702,0,3,0,4.0702,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1.9775,0,5,0,-0.0014825,0,8,0.2,-0.00021175,0,5,0,0.0026055,0,1,-0.2,7.5106e-05,0,5,-0.4,4.4564e-05,0,2
1.5846,0,1,0,1.5846,0,4,0,1.5846,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1.7502,0,1,0,1.7502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1.2629,0,9,0,0.057361,0,12,0.203,0.029376,0,5,-0.106,0.0408,0,9,-0.3,0.0408,0,1,-0.097,0.030481,0,7
2.5914,0,16,0,0.010212,0,12,0.103,0.082734,0,15,0.098,0.039161,0,9,-0.205,0.070051,0,12,-0.204,0.25031,0,1
3.8616,0,16,0,-0.0013403,0,6,0,-0.0013403,0,1,0,-0.0013403,0,4,0,-0.0013403,0,13,0,-0.0013403,0,5
3.646,0,4,0,0.083301,0,2,0.099,0.21576,0,4,0.101,0.12107,0,5,-0.2,0.15649,0,3,-0.398,0.15649,0,7
2.094,0,15,0,0.033234,0,12,0.203,0.020759,0,4,-0.0020001,0.018333,0,3,-0.303,0.08611,0,9,-0.407,0.20639,0,1
2.9154,0,16,0,0.022067,0,15,0.105,0.029913,0,6,-0.012,0.029913,0,5,-0.198,0.012672,0,1,0.006,0.15325,0,1
3.9198,0,7,0,-3.1828e-06,0,8,0,-3.1828e-06,0,2,0,-3.1828e-06,0,5,0.1,0.0023564,0,8,-0.0030003,-0.0070025,0,5
1.548,0,3,0,-0.0016537,0,5,0.195,-0.00057434,0,4,-0.195,-0.00057434,0,14,-0.091,-7.8684e-05,0,8,-0.299,-7.8684e-05,0,2
1.748,0,6,0,-0.0022084,0,1,0.095,1.7502,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2.4593,0,9,0,0.070051,0,12,0.199,0.25031,0,5,0.401,0.13778,0,8,-0.697,0.041522,0,9,-0.901,0.041522,0,1
1.7941,0,16,0,-0.011314,0,4,0.00099993,-0.011314,0,12,0.103,-0.070492,0,5,-0.0039999,-0.070492,0,7,-0.111,-0.034295,0,4
1.5845,0,5,0,-7.3059e-05,0,4,0,-7.3059e-05,0,6,0.098,-7.3059e-05,0,2,-0.098,-7.3059e-05,0,1,0.007,1.5846,0,6
3.1265,0,8,0,0.047058,0,2,0,0.047058,0,11,0.201,0.055581,0,12,0.097,0.55696,0,5,0.606,0.17693,0,1
4.0632,0,6,0,4.0632,0,1,0,4.0632,0,3,0,4.0632,0,0,0,0,0,0,0,0,0,5
2.0791,0,14,0,-0.00091784,0,16,0.00099993,-0.00091784,0,15,0.098,-0.0054824,0,14,0.0030003,-0.026695,0,16,-0.203,-0.026695,0,1
1.9582,0,6,0,-0.00020365,0,1,0.1,1.9584,0,3,-2.3842e-07,1.9584,0,0,0,0,0,0,0,0,0,2
3.4321,0,1,0,0.07429,0,9,0.101,0.07429,0,8,0.0019999,0.028231,0,5,-0.108,0.028332,0,1,-0.195,0.019765,0,5
1.979,0,8,0,-0.00021175,0,5,0.2,0.0026055,0,1,-2.3842e-07,7.5106e-05,0,5,-0.2,4.4564e-05,0,8,-0.5,0.00014743,0,2
4.0067,0,16,0,0.0033426,0,3,0.102,0.004718,0,7,-0.00099993,0.0019306,0,8,-0.0020001,0.0050273,0,15,-0.205,-0.0030412,0,5
2.979,0,7,0,-0.05529,0,8,0.1,-0.05529,0,5,0.502,-0.00024805,0,6,-0.604,-0.00044909,0,1,-0.8,-0.00044909,0,1
1.5582,0,5,0,0.00088798,0,4,0.096,0.00060016,0,6,0.0050001,4.8965e-05,0,1,-0.197,4.8965e-05,0,3,-0.098,-0.0010814,0,2
1.5671,0,11,0,0.01188,0,4,1.004,0.0003913,0,3,-0.906,0.0018438,0,5,-0.499,-0.0010254,0,8,-1.611,1.554,0,2
4.008,0,8,0,-0.0014145,0,3,0.0010002,-0.0014145,0,5,0.098,-0.0014145,0,8,-0.0020001,0.0013135,0,15,-0.091,-0.00177,0,5
1.8601,0,3,0,-0.0054284,0,14,0.09,-0.048281,0,5,-0.089,-0.048281,0,2,-0.091,-0.048281,0,12,-0.09,-0.048281,0,4
2.0691,0,9,0,0.1839,0,4,0.602,0.025091,0,6,-0.502,0.025091,0,3,-0.501,-0.0054284,0,14,-0.813,-0.048281,0,4
2.5854,0,1,0,0.0019362,0,5,0.31,0.00053052,0,8,-0.211,0.0025769,0,5,-0.309,0.00037072,0,1,-0.413,0.00037072,0,1
1.5567,0,3,0,-0.0010814,0,4,0.2,0.00075862,0,14,-0.097,0.00091778,0,5,-0.302,0.00091778,0,7,-0.209,0.00091778,0,2
2.58,0,5,0,0.00069415,0,1,0.1,0.013672,0,5,0.803,0.032107,0,8,-0.912,0.04176,0,13,-1.094,0.04176,0,1
1.5069,0,14,0,-0.36649,0,16,0,-0.36649,0,15,0.303,-1.0654,0,14,0.896,-0.060799,0,16,-1.502,-0.060799,0,5
1.8843,0,5,0,-0.21389,0,8,0.097,-0.066382,0,14,-0.00099993,-0.86887,0,16,-0.193,-0.86887,0,15,0.614,-0.34264,0,5
3.2832,0,5,0,0.090383,0,14,0.2,0.050327,0,16,-0.2,0.050327,0,9,-0.199,0.050327,0,4,-0.097,0.015979,0,1
1.4699,0,1,0,0.006814,0,5,0.902,-0.00096965,0,8,-0.804,0.0011932,0,5,-0.598,0.0012152,0,1,-1.304,0.0012152,0,1
2.6117,0,10,0,-0.23345,0,5,2.8,-0.037339,0,12,-2.8,-0.037339,0,10,-2.7,-0.096531,0,8,-2.802,-0.096531,0,1
2.8452,0,5,0,-0.037339,0,12,0,-0.037339,0,10,0.1,-0.096531,0,8,-0.0020003,-0.096531,0,5,-0.099,-0.096531,0,1
1.5733,0,7,0,1.5733,0,8,0,1.5733,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4.3827,0,2,0,4.3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4.0522,0,5,0,-0.010868,0,8,0.101,-0.010868,0,5,0.299,-6.3601e-05,0,4,-0.501,-6.3601e-05,0,6,-0.401,4.0632,0,5
2.0629,0,5,0,-0.0013927,0,8,0.2,-0.0029424,0,5,-0.1,-0.0012284,0,8,-0.2,-0.0014161,0,4,-0.4,-0.0014161,0,2
1.8509,0,14,0,-0.077177,0,16,0,-0.077177,0,7,0.098,-0.10511,0,2,-0.098,-0.10511,0,15,0.0030003,-0.070227,0,4
3.5533,0,15,0,0.21844,0,14,0.1,1.2005,0,16,-0.099,1.2005,0,15,1.498,0.2106,0,9,-1.501,0.010536,0,7
2.8568,0,4,0,-0.0030361,0,1,0.097,0.0010359,0,3,-0.097,0.0010359,0,5,0.304,0.010938,0,8,-0.397,0.027584,0,1
1.8111,0,1,0,0.075202,0,4,0,0.075202,0,14,0.099,0.081946,0,16,-0.099,0.081946,0,3,-0.099,0.081946,0,3
1.6336,0,5,0,-0.029903,0,4,0,-0.029903,0,12,0,-0.029903,0,8,0.2,-0.087121,0,5,-0.1,-0.058637,0,6
1.9164,0,5,0,-0.0073636,0,1,0.202,-0.001222,0,4,-0.202,-0.001222,0,6,-0.0050001,-0.00010971,0,3,-0.3,1.9251,0,2
2.2726,0,10,0,-0.15089,0,5,1.1,0.0043863,0,7,-0.9,0.012747,0,14,-1.2,2.4064,0,8,-1.4,2.4064,0,6
1.901,0,8,0,-0.0032674,0,5,0.2,-0.0067723,0,1,-0.00099993,-0.0014648,0,5,-0.199,-0.0012485,0,8,-0.499,-0.0012485,0,2
3.2139,0,5,0,0.014459,0,3,0,0.014459,0,6,0.097,3.1995,0,1,-0.097,3.1995,0,0,0,0,0,5
2.592,0,5,0,-0.030315,0,2,0,-0.030315,0,12,0.093,-0.030315,0,1,0.011,-0.033311,0,7,-0.094,-0.062138,0,1
1.8561,0,1,0,-0.12768,0,2,0,-0.12768,0,12,0,-0.12768,0,16,0.099,-0.12768,0,5,-0.099,-0.12768,0,4
2.1298,0,1,0,-0.25997,0,4,0.301,-0.060682,0,5,-0.201,-0.072111,0,10,-0.401,-0.072111,0,8,-0.301,-0.072111,0,3
2.8438,0,5,0,-0.078645,0,8,0.097,-0.57787,0,5,0.503,-0.067026,0,1,-0.498,-0.65705,0,4,-0.092,-0.15835,0,5
1.7568,0,16,0,-0.0065503,0,2,0,-0.0065503,0,4,0.197,-0.0073961,0,2,-0.095,-0.012299,0,7,-0.198,-0.012299,0,3
2.7532,0,6,0,-0.056664,0,1,0,-0.056664,0,4,0,-0.056664,0,10,0,-0.056664,0,8,0.097,-0.046992,0,1
1.5791,0,15,0,-0.30515,0,5,0.305,-0.21389,0,8,-0.208,-0.066382,0,14,-0.306,-0.86887,0,16,-0.498,-0.86887,0,5
1.5618,0,7,0,0.0036535,0,8,0.00099993,0.0036535,0,2,-0.00099993,0.0036535,0,5,0.303,0.00088798,0,4,-0.209,0.00060016,0,2
1.3188,0,4,0,-0.021348,0,12,0.1,-0.022617,0,5,2.3842e-07,-0.073535,0,3,-0.0010002,-0.11445,0,8,-0.299,-0.17975,0,6
2.8934,0,15,0,0.029913,0,6,0.093,0.029913,0,5,-0.093,0.012672,0,1,0.111,0.15325,0,12,0.404,0.20657,0,1
1.4684,0,15,0,0.29876,0,9,0.403,0.038002,0,14,-0.303,0.036408,0,16,-0.503,0.036408,0,4,-0.402,0.048249,0,7
1.5729,0,5,0,0.0017619,0,8,0.097,0.00048396,0,5,0.101,0.0014141,0,1,-0.195,0.0021829,0,11,-0.094,0.01188,0,2
