dx,dy,g1,t1,vx1,vy1,g2,t2,vx2,vy2,g3,t3,vx3,vy3,g4,t4,vx4,vy4,g5,t5,vx5,vy5,label
3.8071,0,2,0,0.0073259,0,4,0.301,0,0,5,-0.204,-0.0158,0,3,-0.398,-0.0158,0,16,-0.297,-0.015011,0,2
4.0871,0,5,0,-0.0045709,0,6,0.104,0.010784,0,1,-0.104,0.010784,0,4,-0.104,0.010784,0,3,-0.012,0.0048094,0,5
1.6528,0,4,0,-0.11022,0,6,0.2,-0.054745,0,1,-0.102,-0.12625,0,3,-0.195,-0.076271,0,2,-0.2,-0.23899,0,4
3.8909,0,3,0,-0.0054758,0,8,0.099,-0.00044206,0,5,0.099,0.0057381,0,4,-0.297,0.0057381,0,16,-0.196,0.0087706,0,2
3.7218,0,5,0,0.0055794,0,2,0,0.0055794,0,8,0.102,0.0016145,0,5,-0.0049999,0.0068946,0,4,-0.198,0.0068946,0,1
3.7755,0,4,0,-0.0047525,0,8,0.098,-0.00059752,0,6,0.0019999,-0.00059752,0,1,-0.198,-0.00059752,0,3,-0.198,0.00024341,0,2
4.1598,0,3,0,4.1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.7776,0,5,0,-0.012295,0,1,0.1,-0.0010559,0,4,-0.1,-0.0010559,0,3,0.003,-0.0013018,0,5,-0.102,-0.0013018,0,2
4.1315,0,1,0,-0.054868,0,12,0.096,0.20242,0,9,0.308,0.053707,0,12,-0.302,0.16782,0,4,-0.397,0.099509,0,1
3.9014,0,9,0,0.033257,0,5,0.1,0.050612,0,8,2.3842e-07,0.050612,0,12,-0.2,0.050612,0,5,-0.1,0.034747,0,1
3.9598,0,15,0,-0.061865,0,14,1.402,-0.037881,0,16,-1.402,-0.037881,0,15,-1.31,-0.11753,0,4,2.015,0.017217,0,1
1.4628,0,3,0,-1.3033,0,5,1.699,-0.069524,0,1,-1.602,-0.32754,0,15,-1.495,-0.42186,0,10,-1.296,-0.11015,0,7
2.5339,0,4,0,0.2492,0,3,0.098,0.2492,0,4,0.206,0.092066,0,3,-0.304,0.31995,0,5,-0.003,0.11484,0,7
3.8886,0,8,0,0,0,4,0,0,0,11,0.00099993,0,0,6,0.097,-0.0064177,0,3,-0.099,-0.0064177,0,2
1.8684,0,5,0,-0.039062,0,1,0.099,-0.52477,0,3,-0.098,-0.52477,0,14,0.497,-0.081438,0,16,-0.697,-0.081438,0,4
4.0813,0,1,0,0.0028378,0,4,0,0.0028378,0,8,0.099,0.0051983,0,3,-0.099,0.0051983,0,5,0.097,-0.0039639,0,5
1.3859,0,1,0,0.0024055,0,15,0.207,-0.0015344,0,14,-0.105,-0.0226,0,16,-0.308,-0.0226,0,12,-0.211,-0.0226,0,4
1.7011,0,4,0,-0.017376,0,5,0.2,-0.044891,0,1,0.0010002,-0.023303,0,15,-0.202,-0.021996,0,2,-0.5,-0.020234,0,4
1.694,0,5,0,-0.00067556,0,4,0,-0.00067556,0,1,0.1,0.0012182,0,3,-0.099,0.0012182,0,4,0.0039999,-0.020836,0,4
4.2139,0,5,0,0.27393,0,14,0.095,0.52796,0,16,-0.095,0.52796,0,1,-0.094,0.52796,0,15,0.907,0.15757,0,1
2.375,0,1,0,0.27955,0,9,0.701,0.11163,0,4,-0.303,0.0050946,0,2,-0.998,-0.024793,0,5,-0.9,-0.055459,0,7
1.5327,0,13,0,-0.0096539,0,12,0.302,-0.018847,0,16,-0.204,-0.022773,0,15,-0.3,-0.16595,0,10,-0.198,-0.062092,0,6
1.7134,0,12,0,-0.066305,0,8,0.303,-0.047596,0,3,-0.303,-0.047596,0,15,-0.204,-0.051164,0,10,-0.402,-0.051164,0,6
1.5785,0,9,0,0.05679,0,2,0.099,0.075052,0,4,0.0050001,0.0072264,0,14,-0.006,-0.042002,0,2,-0.4,-0.042002,0,1
2.0153,0,5,0,-0.040602,0,7,0.098,-0.03536,0,8,-0.098,-0.03536,0,4,-0.098,-0.03536,0,3,0.003,-0.036352,0,6
2.0256,0,6,0,-0.12284,0,15,0.097,-0.063214,0,1,-0.097,-0.063214,0,5,0.0040002,-0.48367,0,3,-0.198,-0.48367,0,5
2.2091,0,15,0,-0.02587,0,3,0,-0.02587,0,1,0.107,-0.031192,0,5,-0.013,-0.0089336,0,4,-0.201,-0.0089336,0,4
3.8756,0,7,0,0.0036665,0,8,0,0.0036665,0,2,0,0.0036665,0,14,0.302,-0.00077854,0,6,-0.204,-0.0022278,0,1
2.0146,0,15,0,0.17665,0,12,0,0.17665,0,9,0.502,0.082939,0,14,-0.404,0.060945,0,16,-0.6,0.060945,0,1
3.8818,0,5,0,-0.0261,0,1,0.099,-0.018874,0,5,0,-0.046385,0,8,-0.097,-0.046385,0,5,-0.2,-0.01105,0,1
1.3482,0,1,0,0.023323,0,4,0.1,-0.0023017,0,12,-0.1,-0.0023017,0,5,-2.3842e-07,0,0,2,-0.2,0,0,4
3.7438,0,2,0,-0.00064544,0,7,0.098,-0.003169,0,4,-0.098,-0.003169,0,14,0.0020003,-0.011904,0,2,-0.197,-0.011904,0,1
1.6945,0,3,0,-0.015206,0,1,0.099,-0.026589,0,12,0.104,-2.4192,0,10,2.599,-0.02571,0,12,-3.103,-0.052256,0,6
3.945,0,11,0,-0.0081515,0,1,0.205,-0.0054423,0,5,-0.0089998,-0.010265,0,8,-0.299,-0.0035077,0,5,-0.299,0.0018902,0,2
2.806,0,15,0,-0.84747,0,4,0.998,-0.064401,0,2,-0.898,-0.20714,0,4,-0.896,-0.088499,0,3,-1.203,-0.15346,0,5
1.4912,0,3,0,0.18139,0,9,0.003,0.18139,0,12,0.3,-0.09082,0,15,-0.107,-0.37753,0,5,0.096,-0.072562,0,7
1.7158,0,15,0,-0.045939,0,8,0,-0.045939,0,2,0.103,-0.48287,0,4,0.794,-0.076544,0,3,-0.898,-0.086921,0,4
4.119,0,12,0,0.042805,0,14,0.306,0.19711,0,16,-0.206,0.4076,0,15,0.293,0.28779,0,14,-0.806,0.19082,0,1
2.1056,0,2,0,0.16879,0,14,0.101,0.16879,0,16,-0.101,0.16879,0,9,0.1,0.046566,0,5,-0.104,0.066141,0,7
4.0214,0,8,0,-0.0047903,0,6,0.099,-0.0047903,0,3,-0.099,-0.0047903,0,1,0,-0.002157,0,8,-0.094,-0.031207,0,5
2.9007,0,3,0,0.13898,0,15,0.099,0.93361,0,4,1.005,0.074691,0,3,-1.101,0.26216,0,4,-1.003,0.18139,0,7
1.6009,0,7,0,-0.11494,0,2,0,-0.11494,0,4,0.099,-0.11494,0,15,0.1,-0.045939,0,8,-0.298,-0.045939,0,4
2.4755,0,14,0,0.047137,0,16,0.00099993,0.047137,0,5,0.107,0.053349,0,15,-0.012,0.27955,0,1,-0.206,0.27955,0,7
3.7291,0,1,0,0.1641,0,5,0.298,0.1414,0,8,-0.197,0.2037,0,5,-0.098,0.099317,0,1,-0.601,0.07539,0,5
3.4308,0,14,0,-0.55012,0,16,0,-0.55012,0,10,0.604,-0.041733,0,15,-0.303,-0.011848,0,14,-0.806,-0.029424,0,5
3.8323,0,3,0,0.0059238,0,5,0.102,0.019342,0,1,-0.0039999,0.019342,0,4,-0.2,0.019342,0,8,-0.099,0.0073259,0,2
2.7212,0,14,0,0.60672,0,16,0.00099993,0.60672,0,15,0.798,0.21879,0,14,-0.396,0.17484,0,16,-1.204,0.17484,0,7
1.9894,0,12,0,0.3363,0,5,0.696,0.06916,0,4,-0.695,0.06916,0,9,-0.696,0.06916,0,8,-0.596,0.088678,0,1
3.742,0,8,0,0.029559,0,3,0,0.029559,0,5,0.101,0.12083,0,15,-0.0040002,0.11,0,1,-0.198,0.11,0,1
3.8192,0,8,0,-0.0026732,0,4,0.0020001,-0.0026732,0,1,0.099,0.0090648,0,2,-0.103,0.0090648,0,8,-0.0020003,0.0090648,0,2
2.0488,0,5,0,-0.020686,0,1,0.195,-0.006349,0,12,0.21,0.01833,0,5,-0.497,0.071051,0,8,-0.61,0.27686,0,1
1.7896,0,4,0,-0.0061467,0,8,0.098,-0.0012995,0,3,-0.097,-0.0012995,0,5,0.301,-0.0063549,0,1,-0.395,-0.000342,0,4
1.7313,0,7,0,-0.043461,0,8,0.101,-0.061757,0,5,-0.00099969,-0.073409,0,15,-0.105,-0.187,0,8,-0.296,-0.187,0,6
2.5434,0,5,0,0.0739,0,1,0.1,0.30434,0,4,-0.1,0.30434,0,3,-2.3842e-07,0.30434,0,14,0.099,0.0877,0,7
3.8374,0,1,0,0.036113,0,5,0.196,0.06646,0,1,-0.095,0.06646,0,4,0.207,0.0046647,0,14,-0.702,0.0055966,0,1
1.4109,0,16,0,-0.1328,0,15,0.201,-0.3059,0,14,-0.003,-0.41678,0,16,-0.399,-0.41678,0,15,-0.203,-0.76865,0,7
3.1616,0,5,0,-0.06381,0,4,0.0010002,-0.06381,0,1,0.099,-0.21912,0,8,-0.0020001,-0.057708,0,2,-0.2,-0.057708,0,1
1.7091,0,7,0,-0.055425,0,8,0.101,-0.13737,0,1,0.098,-0.13825,0,2,-0.3,-0.13825,0,5,0.0020001,-0.10507,0,4
1.7137,0,16,0,0.016638,0,2,0,0.016638,0,15,0.099,0.016867,0,16,0.099,0.0076841,0,15,0.2,-0.0086413,0,1
3.8486,0,15,0,0.013805,0,8,0.0010002,0.013805,0,12,-0.0010002,0.013805,0,2,0.098,0.057504,0,14,0.103,0.065056,0,5
4.0049,0,5,0,0.0090922,0,8,0.097,-0.0018862,0,4,-0.097,-0.0018862,0,5,0.0060003,-0.0011186,0,15,-0.099,-0.0011186,0,1
1.5562,0,3,0,0.10347,0,9,0.3,0.10231,0,12,-0.104,-0.0021962,0,4,-0.293,-0.46569,0,14,-0.6,-0.46569,0,7
3.9286,0,8,0,0.23446,0,1,0.102,0.56853,0,15,0.397,0.45904,0,14,-0.507,0.45904,0,16,-0.694,0.45904,0,7
1.4972,0,12,0,-0.079267,0,14,0.197,-0.046028,0,16,-0.196,-0.046028,0,8,-0.198,-0.046028,0,15,0.0010002,-0.15051,0,6
2.035,0,16,0,0.66328,0,9,1.004,0.023472,0,5,-0.905,0.023472,0,1,-1.003,0.023323,0,4,-1.103,-0.0023017,0,7
3.7423,0,2,0,0.27143,0,4,0.198,0.31368,0,3,-0.097,0.31368,0,15,0.003,0.28452,0,14,-0.302,0.72391,0,7
1.3595,0,1,0,-0.030005,0,2,0,-0.030005,0,7,0.1,-0.052087,0,12,0.0050001,-0.034149,0,5,-0.106,-0.087397,0,4
3.7602,0,15,0,3.7602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.8786,0,8,0,-0.0020041,0,5,0.098,-0.012826,0,1,0.0020001,-0.012826,0,5,0.406,-0.0011961,0,8,-0.702,-0.0021166,0,2
1.5583,0,5,0,-0.15083,0,4,0,-0.15083,0,14,0.198,-0.055425,0,7,-0.197,-0.055425,0,8,-0.098,-0.13737,0,4
3.8701,0,5,0,0.0050275,0,1,0.097,0.0010091,0,5,1.305,-0.0011146,0,1,-1.398,-0.22412,0,15,-0.604,-0.0091913,0,2
3.6845,0,14,0,0.28182,0,16,0,0.28182,0,5,0.505,0.10317,0,4,-0.505,0.10317,0,8,-0.408,0.079922,0,1
1.668,0,16,0,-0.063308,0,5,0.0010002,-0.063308,0,7,0.203,-0.043461,0,8,-0.104,-0.061757,0,5,-0.206,-0.073409,0,6
2.1586,0,16,0,0.52757,0,1,0,0.52757,0,15,0.498,0.021595,0,9,-0.498,0.021595,0,4,-0.293,0.0025078,0,7
3.8341,0,16,0,0.03715,0,1,0,0.03715,0,15,0.402,0.0049227,0,4,-0.304,0.023414,0,2,-0.398,0.00048067,0,1
4.0053,0,14,0,0.00036891,0,16,0,0.00036891,0,5,0.407,0.0090922,0,8,-0.31,-0.0018862,0,4,-0.504,-0.0018862,0,1
3.5916,0,15,0,0.11,0,1,0,0.11,0,14,0.1,0.11,0,16,-0.1,0.11,0,5,0.101,0.14329,0,1
4.1484,0,8,0,-0.0045735,0,5,0.094,-0.0039477,0,8,0.109,-0.0066078,0,5,-0.198,-0.0066078,0,4,-0.396,-0.0066078,0,2
4.0723,0,12,0,0.072953,0,8,0.099,0.072953,0,9,-0.099,0.072953,0,11,-0.098,0.072953,0,6,2.3842e-07,0.02787,0,2
3.8983,0,5,0,0.015799,0,1,0.102,0.042017,0,8,-0.003,0.042017,0,5,-0.101,0.0030856,0,1,-0.199,0.036113,0,1
1.7782,0,4,0,-0.072562,0,1,0.098,-0.082736,0,3,-0.098,-0.082736,0,8,-0.00099969,-0.32097,0,4,0.21,-0.66286,0,7
4.3476,0,16,0,0.029103,0,12,0.401,0.41705,0,9,0.299,0.033257,0,5,-1.001,0.050612,0,8,-1.101,0.050612,0,1
3.9052,0,8,0,-0.0041874,0,1,0.1,-0.020743,0,5,0.099,-0.031739,0,4,-0.298,-0.031739,0,1,-0.105,-0.0040512,0,2
4.0214,0,3,0,-0.0047903,0,1,0.099,-0.002157,0,8,0.0050001,-0.031207,0,5,-0.0050001,-0.022945,0,4,-0.401,-0.022945,0,5
2.008,0,5,0,-0.013211,0,4,0.00099993,-0.013211,0,1,0.098,0.18638,0,3,-0.099,0.18638,0,12,1.597,0.067005,0,1
1.5775,0,9,0,0.0716,0,4,0.299,0.036571,0,2,-0.1,-0.035669,0,12,0.0049999,-0.18555,0,10,-0.604,-0.11118,0,1
1.4628,0,16,0,-1.3033,0,3,0.0010002,-1.3033,0,5,1.698,-0.069524,0,1,-1.603,-0.32754,0,15,-1.496,-0.42186,0,7
2.1838,0,14,0,-0.29456,0,16,0,-0.29456,0,6,0,-0.29456,0,1,0,-0.29456,0,3,0,-0.29456,0,4
2.0079,0,5,0,-0.038445,0,4,0,-0.038445,0,6,0.102,-0.039216,0,1,-0.102,-0.039216,0,5,-0.00099993,-0.039216,0,4
3.3495,0,15,0,-0.1508,0,16,0.2,-0.19896,0,4,0.1,-0.055622,0,10,-0.499,-0.055622,0,3,-0.299,-0.00064404,0,5
3.8812,0,11,0,-0.0041932,0,5,0.096,-0.01238,0,6,0.104,-0.0032054,0,1,-0.193,-0.0031201,0,3,-0.399,-0.0031201,0,2
3.925,0,4,0,-0.088499,0,3,0.097,-0.15346,0,10,0.098,0.052113,0,14,2.812,-0.0069756,0,16,-3.396,-0.0069756,0,5
3.7816,0,7,0,-0.021112,0,2,0,-0.021112,0,8,0.093,-0.053962,0,1,0.0099998,-0.053962,0,4,-0.094,-0.011196,0,5
3.7591,0,16,0,0.032035,0,12,0.301,0.054153,0,5,-0.206,0.038011,0,8,-0.295,0.12071,0,5,-0.301,0.040199,0,5
1.9553,0,16,0,0.2321,0,1,0,0.2321,0,15,0.301,0.077308,0,14,-0.202,0.088689,0,16,-0.399,0.088689,0,7
3.3679,0,15,0,0.3774,0,4,0.406,0.089819,0,14,-0.312,0.13898,0,16,-0.5,0.13898,0,3,-0.499,0.13898,0,7
2.1927,0,8,0,0.038503,0,12,0.295,0.40275,0,9,0.411,0.073964,0,4,-0.599,0.0048189,0,5,-1.301,0.0048189,0,1
3.8984,0,5,0,0.0049191,0,1,0.098,0.0076515,0,5,0.402,0.001007,0,4,-0.597,0.001007,0,1,-0.497,0.0023145,0,1
3.6629,0,3,0,0.12952,0,2,0.1,0.12952,0,15,-2.3842e-07,0.11577,0,14,-0.098,0.19147,0,16,-0.302,0.19147,0,1
2.2434,0,4,0,-0.18687,0,8,0.099,-0.059852,0,5,0.099,-0.11256,0,2,-0.297,-0.11256,0,4,-0.194,-0.28827,0,7
1.6548,0,5,0,-0.046457,0,8,0.106,-0.10591,0,10,-0.0049999,-0.10591,0,15,-0.017,-0.040025,0,5,-0.397,-0.040025,0,6
1.9042,0,8,0,-0.064995,0,3,0.00099993,-0.064995,0,6,0.097,-0.058624,0,5,-0.098,-0.058624,0,1,0.102,-0.021028,0,6
1.8798,0,14,0,-0.83742,0,16,0.00099993,-0.83742,0,15,1.196,-0.06871,0,14,-1.095,-0.76047,0,16,-1.301,-0.76047,0,7
3.7962,0,15,0,-0.0016382,0,14,0.906,0.061649,0,16,-0.906,0.061649,0,15,-0.415,-0.020307,0,14,-0.89,-0.0037297,0,1
1.7691,0,5,0,0.066463,0,4,0,0.066463,0,8,0.102,0.030287,0,5,-0.003,0.036521,0,1,-0.1,0.036521,0,6
2.1056,0,16,0,0.16879,0,9,0.201,0.046566,0,5,-0.0030003,0.066141,0,8,-0.196,0.093141,0,5,-0.505,0.093141,0,7
2.3409,0,3,0,0.21259,0,4,0.099,0.06372,0,2,0.003,0.25398,0,14,0.203,0.12555,0,16,-0.605,0.12555,0,7
3.9977,0,7,0,-0.0011186,0,2,0,-0.0011186,0,14,0.097,0.0045077,0,8,-2.3842e-07,0.00021474,0,5,0.0090001,0.011178,0,1
1.9605,0,5,0,-0.065092,0,11,0,-0.065092,0,6,0.102,-0.12284,0,15,-0.0050001,-0.063214,0,1,-0.199,-0.063214,0,4
1.8406,0,5,0,-0.04431,0,1,0.104,-0.056691,0,4,-0.104,-0.056691,0,10,-0.0049996,-0.12151,0,6,0.195,-0.042722,0,4
3.7695,0,8,0,-0.014984,0,1,0.098,-0.014984,0,4,0.102,-0.0011708,0,5,-0.202,-0.03074,0,3,-0.394,-0.03074,0,2
4.0547,0,16,0,0.046972,0,5,0.2,0.17186,0,15,-0.099,0.11649,0,8,-0.3,0.11649,0,14,-0.204,0.11649,0,1
3.7587,0,2,0,0.062386,0,3,0.099,0.06748,0,5,0.103,0.080166,0,4,-0.3,0.080166,0,1,-0.207,1.4076,0,5
3.8349,0,8,0,-0.04692,0,5,0.602,-0.0261,0,1,-0.503,-0.018874,0,5,-0.602,-0.046385,0,8,-0.699,-0.046385,0,1
3.8617,0,5,0,0,0,4,0,0,0,7,0.102,-0.010543,0,2,-0.101,-0.010543,0,4,-0.0049999,-0.018703,0,2
3.6877,0,5,0,0,0,1,0.099,-0.0052837,0,15,0.0010002,-0.0030343,0,5,-0.101,0.0014146,0,8,-0.095,-0.0007663,0,2
1.1654,0,14,0,-0.00092135,0,16,0,-0.00092135,0,12,0.1,-0.14123,0,15,0.302,-1.143,0,14,0.997,-0.3555,0,7
3.8431,0,8,0,-0.00078026,0,5,0.095,-0.0035572,0,1,0.109,-0.016066,0,5,0.201,-0.0060407,0,8,-0.699,-0.0027048,0,2
1.4822,0,9,0,0.071619,0,12,0.305,0,0,5,-0.205,-0.002986,0,8,-0.305,-0.062353,0,15,-0.404,-0.12265,0,7
1.8788,0,6,0,-0.14467,0,8,0,-0.14467,0,11,0.0010002,-0.14467,0,1,0.197,-0.32545,0,3,-0.199,-0.32545,0,4
2.2711,0,15,0,0.11247,0,14,0.096,0.52757,0,16,-0.095,0.52757,0,1,-0.097,0.52757,0,15,0.401,0.021595,0,7
3.9549,0,12,0,0.16251,0,14,0.096,0.16251,0,16,-0.096,0.16251,0,4,0.305,0.035771,0,2,-0.396,0.082729,0,1
1.355,0,9,0,0.017796,0,5,0.099,0.017796,0,8,0.0020001,-0.047706,0,12,0.097,-2.3038,0,4,2.802,-0.043768,0,7
4.2666,0,12,0,-0.067416,0,10,0.2,-0.075258,0,12,0.799,0.044342,0,4,-0.995,0.26648,0,2,-1.303,0.26648,0,1
4.0782,0,14,0,-0.0046891,0,8,0.099,0.049743,0,5,0.507,0.001721,0,8,-0.604,-0.0009579,0,4,-0.714,-0.0009579,0,5
2.1927,0,3,0,0.31995,0,5,0.497,0.11484,0,4,-0.497,0.11484,0,1,-0.398,0.11484,0,2,-0.595,0.11484,0,7
1.385,0,16,0,-0.0226,0,12,0.099,-0.0226,0,5,-0.0029998,-0.037511,0,4,-0.194,-0.037511,0,2,-0.097,-0.15156,0,4
3.035,0,15,0,-0.13699,0,14,0.099,-0.30071,0,16,-0.099,-0.30071,0,15,0.204,-0.31726,0,14,0.1,-0.080089,0,5
3.798,0,8,0,-0.012853,0,11,0,-0.012853,0,5,0.101,-0.012853,0,1,0.098,-0.0026262,0,8,-0.201,-0.001032,0,2
1.6918,0,5,0,-0.061682,0,7,0.095,-0.061682,0,10,0.006,-0.04855,0,8,-0.093,-0.029712,0,12,-0.298,-0.029712,0,6
3.8293,0,14,0,0.64697,0,16,0,0.64697,0,4,0.905,0.064465,0,3,-0.809,0.73734,0,5,-0.299,0.1095,0,7
3.8474,0,1,0,-0.016066,0,5,0.5,-0.0060407,0,8,-0.4,-0.0027048,0,5,-0.5,-0.002244,0,1,-0.601,-0.0067331,0,2
2.3184,0,16,0,0.34717,0,15,0.402,0.62059,0,9,0.499,0.18527,0,14,-1.006,-0.00092135,0,16,-1.6,-0.00092135,0,7
2.1395,0,8,0,-0.018202,0,4,0,-0.018202,0,3,0.098,-0.010491,0,14,0.102,-0.013625,0,6,-0.298,-0.013625,0,6
2.1059,0,15,0,-0.066966,0,10,0,-0.066966,0,5,0.093,-0.063092,0,1,0.013,-0.0072736,0,14,0.696,0.012591,0,6
1.8406,0,15,0,-0.04431,0,5,0.00099993,-0.04431,0,1,0.103,-0.056691,0,4,-0.105,-0.056691,0,10,-0.0059996,-0.12151,0,4
3.585,0,10,0,-0.11015,0,12,0.298,0,0,9,-0.195,0.054625,0,12,-0.301,0.037631,0,4,-0.407,0.024641,0,5
3.1572,0,15,0,0.28452,0,14,0.299,0.72391,0,16,-0.299,0.72391,0,15,0.702,0.40877,0,5,-0.898,0.033972,0,7
3.7362,0,15,0,-0.020307,0,14,0.507,-0.0037297,0,16,-0.507,-0.0037297,0,15,-0.214,3.7602,0,0,0,0,0,1
1.6297,0,16,0,0.022795,0,5,0.5,-0.069781,0,4,-0.499,-0.069781,0,15,-0.3,-0.01528,0,7,-0.702,-0.01528,0,4
4.3476,0,14,0,0.029103,0,16,0,0.029103,0,12,0.401,0.41705,0,9,0.299,0.033257,0,5,-1.001,0.050612,0,1
1.9432,0,16,0,0.20848,0,9,0.403,0.035025,0,5,-0.304,0.028814,0,4,-0.401,0.022497,0,8,-0.503,0.012405,0,6
1.6746,0,9,0,0.042886,0,14,0.097,0.039801,0,16,-0.097,0.039801,0,5,0.302,-0.028217,0,4,-0.496,-0.028217,0,1
2.0124,0,5,0,0.057087,0,14,0.097,0.2321,0,16,-0.096,0.2321,0,1,-0.098,0.2321,0,15,0.203,0.077308,0,7
4.1829,0,2,0,-0.0033721,0,1,0.099,-0.00062789,0,5,0.201,0.0011788,0,4,-0.195,0.0083452,0,8,-0.506,0.0073246,0,1
3.7188,0,14,0,0.0039113,0,7,0.203,0.0056064,0,5,-0.105,0.0056064,0,2,-0.301,0.0056064,0,8,-0.105,0.00048683,0,1
1.8165,0,4,0,-0.063032,0,6,0.098,-0.024606,0,8,-0.098,-0.024606,0,3,-0.097,-0.024606,0,5,-0.00099993,-0.024606,0,6
4.2261,0,4,0,0.0045292,0,3,0.099,0.0045292,0,12,0.696,0.17581,0,9,-0.388,0.27267,0,14,1.497,-0.043215,0,1
2.0977,0,1,0,0.071163,0,9,0,0.071163,0,8,0.1,0.29965,0,12,-0.1,0.29965,0,4,0.497,0.03346,0,7
3.9214,0,1,0,-0.0035022,0,4,0.00099993,-0.0035022,0,11,-0.00099993,-0.0035022,0,8,0.099,-0.0035022,0,16,-0.0069997,-0.0066696,0,2
1.6069,0,3,0,-0.16171,0,12,0.00099993,-0.16171,0,5,0.395,-0.071735,0,1,-0.296,-0.063158,0,4,-0.497,-0.063158,0,7
1.2818,0,5,0,-0.030895,0,4,0,-0.030895,0,14,0.103,-0.030895,0,16,-0.103,-0.030895,0,2,-0.102,-0.030895,0,7
3.7059,0,8,0,-0.12328,0,3,0,-0.12328,0,10,0,-0.12328,0,12,0.198,-0.053214,0,10,0.0070002,-0.056634,0,1
3.1256,0,15,0,0.45904,0,14,0.094,0.45904,0,16,-0.093,0.45904,0,9,0.507,0.19253,0,12,-0.397,0.036701,0,7
3.943,0,14,0,-0.017756,0,16,0,-0.017756,0,15,1.003,0.0024472,0,14,-0.706,-0.10423,0,16,-1.3,-0.10423,0,1
3.7114,0,6,0,-0.0012518,0,8,0,-0.0012518,0,1,0.1,0.0050765,0,3,-0.099,0.0050765,0,4,0,0.002681,0,2
4.0278,0,12,0,0.029004,0,9,0.2,0.11468,0,15,2.407,0.0032173,0,14,-2.713,0.010862,0,16,-2.9,0.010862,0,2
1.5557,0,1,0,0.0064316,0,2,0.102,-0.048363,0,12,0.598,-0.042278,0,5,-0.6,-0.039348,0,4,-1.004,-0.039348,0,4
4.0365,0,8,0,-0.0042799,0,1,0.1,-0.017239,0,2,-0.1,-0.017239,0,5,-0.0010002,-0.0081597,0,4,-0.198,-0.0081597,0,5
3.7811,0,5,0,0.001515,0,4,0,0.001515,0,1,0.102,0.0012844,0,3,-0.101,0.0012844,0,5,0.097,0.00010355,0,2
3.7555,0,12,0,0,0,5,0.096,0.026401,0,1,0.013,0.1641,0,5,0.093,0.1414,0,8,-0.402,0.2037,0,5
1.7268,0,7,0,-0.0047977,0,8,0,-0.0047977,0,1,0.099,0.017744,0,8,-0.0030003,-0.017003,0,2,-0.195,-0.017003,0,4
4.3013,0,4,0,0.12909,0,3,0.099,0.068811,0,14,0.0020001,0.11569,0,4,0.099,0.03033,0,2,-0.399,0.12806,0,1
3.9861,0,5,0,0.00032228,0,1,0.098,-0.023727,0,14,0.504,-0.004116,0,16,-0.7,-0.004116,0,15,-0.598,-0.004116,0,1
3.9425,0,5,0,-0.0029842,0,8,0.103,-0.0029842,0,6,-0.0049999,0.00057558,0,5,-0.1,0.0060067,0,8,-0.201,0.0060067,0,1
4.2461,0,15,0,0.49355,0,3,0,0.49355,0,5,1.106,0.14057,0,1,-1.006,0.14057,0,14,-1.106,0.051937,0,7
3.2459,0,15,0,0.042123,0,14,0.094,0.037558,0,16,-0.094,0.037558,0,5,0.115,0.037778,0,8,-0.21,0.050741,0,7
3.8986,0,12,0,-0.011533,0,5,0.101,-0.099403,0,4,0,-0.099403,0,10,-0.202,-0.099403,0,16,-0.11,-0.018278,0,2
4.2813,0,9,0,0.1613,0,12,0.101,0.1097,0,4,0.201,0.19552,0,3,-0.102,0.15134,0,4,-0.206,0.037084,0,1
4.2268,0,10,0,-0.13985,0,5,0.195,-0.012523,0,1,-0.094,-0.0044442,0,14,0.105,0.088287,0,16,-0.697,0.088287,0,1
3.2846,0,2,0,0.088664,0,1,0.101,0.251,0,5,0.096,0.251,0,14,-0.198,0.251,0,16,-0.398,0.60843,0,7
1.9059,0,4,0,0.05735,0,2,0.097,0.056472,0,8,0.0019999,0.056472,0,5,0.0059998,0.051329,0,1,-0.3,0.015876,0,1
4.197,0,5,0,0.015755,0,12,0,0.015755,0,1,0.099,0.088566,0,9,0.196,0.12295,0,14,0.0080004,0.00999,0,2
3.894,0,4,0,0.047802,0,2,0.099,0.31419,0,15,0.403,0.086951,0,5,-0.506,0.082235,0,8,-0.592,0.082907,0,1
4.1512,0,14,0,0.046293,0,16,0,0.046293,0,4,0.101,0.046293,0,12,-0.101,0.046293,0,15,-0.0040002,0.045175,0,1
4.0706,0,4,0,-0.0057602,0,6,0.201,0.013123,0,5,-0.201,0.013123,0,8,-0.101,0.026682,0,3,-0.301,0.026682,0,5
3.8701,0,10,0,-0.10999,0,5,0.102,0.15073,0,1,-0.0049999,0.15073,0,12,-0.199,0.15073,0,14,0.099,0.64697,0,5
4.1177,0,3,0,0.05561,0,12,0.098,0.05561,0,4,0.1,0.81772,0,3,-0.199,0.81772,0,4,0.516,1.9914,0,1
1.9787,0,2,0,-0.024793,0,5,0.3,-0.055459,0,12,-0.3,-0.055459,0,1,-0.205,-0.033101,0,10,-0.394,-0.033101,0,6
3.6756,0,4,0,-0.089597,0,2,0.1,-0.089597,0,5,-0.0010002,-0.044204,0,1,-0.095,-0.036909,0,5,-0.203,-0.1025,0,1
