dx,dy,g1,t1,vx1,vy1,g2,t2,vx2,vy2,g3,t3,vx3,vy3,g4,t4,vx4,vy4,g5,t5,vx5,vy5,label
4.404114321791108,0.0,'armmovingdown',1448972122.705,4.404114321791108,0.0,0.0,1448972122.705,0.0,0.0,0.0,-1448972122.705,0.0,0.0,0.0,-1448972122.705,0.0,0.0,0.0,-1448972122.705,0.0,0.0,5
4.404114321791108,0.0,'closingforearm',1448972122.705,4.404114321791108,0.0,'armmovingdown',0.0,4.404114321791108,0.0,0.0,1448972122.705,0.0,0.0,0.0,-1448972122.705,0.0,0.0,0.0,-1448972122.705,0.0,0.0,5
4.3922507443040875,0.0,'armstopped',1448972122.805,-0.011863577487020827,0.0,'closingforearm',0.10000014305114746,4.404114321791108,0.0,'armmovingdown',-0.10000014305114746,4.404114321791108,0.0,0.0,1448972122.6049998,0.0,0.0,0.0,-1448972122.805,0.0,0.0,5
4.3922507443040875,0.0,'forearmstopped',1448972122.805,-0.011863577487020827,0.0,'armstopped',0.0,-0.011863577487020827,0.0,'closingforearm',0.10000014305114746,4.404114321791108,0.0,'armmovingdown',-0.10000014305114746,4.404114321791108,0.0,0.0,1448972122.6049998,0.0,0.0,5
4.364056597597002,0.0,'openingforearm',1448972123.005,-0.028194146707085643,0.0,'forearmstopped',0.20000004768371582,-0.011863577487020827,0.0,'armstopped',-0.20000004768371582,-0.011863577487020827,0.0,'closingforearm',-0.09999990463256836,4.404114321791108,0.0,'armmovingdown',-0.3000001907348633,4.404114321791108,0.0,5
4.363686052842689,0.0,'forearmstopped',1448972123.105,-0.0003705447543129736,0.0,'openingforearm',0.09999990463256836,-0.028194146707085643,0.0,'forearmstopped',0.10000014305114746,-0.011863577487020827,0.0,'armstopped',-0.2999999523162842,-0.011863577487020827,0.0,'closingforearm',-0.19999980926513672,4.404114321791108,0.0,5
4.33515323265003,0.0,'handing',1448972123.305,-0.028532820192658903,0.0,'forearmstopped',0.20000004768371582,-0.0003705447543129736,0.0,'openingforearm',-0.10000014305114746,-0.028194146707085643,0.0,'forearmstopped',-0.09999990463256836,-0.011863577487020827,0.0,'armstopped',-0.5,-0.011863577487020827,0.0,5
4.3272360549265665,0.0,'elbowbehindbody',1448972124.905,-0.007917177723463453,0.0,'handing',1.5999999046325684,-0.028532820192658903,0.0,'forearmstopped',-1.3999998569488525,-0.0003705447543129736,0.0,'openingforearm',-1.7000000476837158,-0.028194146707085643,0.0,'forearmstopped',-1.6999998092651367,-0.011863577487020827,0.0,5
4.327082745141212,0.0,'closingforearm',1448972125.105,-0.00015330978535477158,0.0,'elbowbehindbody',0.20000004768371582,-0.007917177723463453,0.0,'handing',1.3999998569488525,-0.028532820192658903,0.0,'forearmstopped',-1.5999999046325684,-0.0003705447543129736,0.0,'openingforearm',-1.9000000953674316,-0.028194146707085643,0.0,5
4.153661766090088,0.0,'armmovingup',1448972159.805,4.153661766090088,0.0,0.0,1448972159.805,0.0,0.0,0.0,-1448972159.805,0.0,0.0,0.0,-1448972159.805,0.0,0.0,0.0,-1448972159.805,0.0,0.0,5
