[3.61776029247718, 0.0, 'arm moving up', 1449151164.77, 3.61776029247718, 0.0, 0.0, 1449151164.77, 0.0, 0.0, 0.0, -1449151164.77, 0.0, 0.0, 0.0, -1449151164.77, 0.0, 0.0, 0.0, -1449151164.77, 0.0, 0.0]
[3.6175917260965624, 0.0, 'hand above elbow', 1449151164.967, -0.0001685663806174631, 0.0, 'arm moving up', 0.19700002670288086, 3.61776029247718, 0.0, 0.0, 1449151164.573, 0.0, 0.0, 0.0, -1449151164.967, 0.0, 0.0, 0.0, -1449151164.967, 0.0, 0.0]
[3.602056554457791, 0.0, 'closing forearm', 1449151165.27, -0.015535171638771494, 0.0, 'hand above elbow', 0.30299997329711914, -0.0001685663806174631, 0.0, 'arm moving up', -0.10599994659423828, 3.61776029247718, 0.0, 0.0, 1449151164.27, 0.0, 0.0, 0.0, -1449151165.27, 0.0, 0.0]
[3.5980296884128333, 0.0, 'arm stopped', 1449151165.371, -0.004026866044957611, 0.0, 'closing forearm', 0.10100007057189941, -0.015535171638771494, 0.0, 'hand above elbow', 0.20199990272521973, -0.0001685663806174631, 0.0, 'arm moving up', -0.2070000171661377, 3.61776029247718, 0.0, 0.0, 1449151164.169, 0.0, 0.0]
[3.596266110751017, 0.0, 'forearm stopped', 1449151165.571, -0.001763577661816118, 0.0, 'arm stopped', 0.20000004768371582, -0.004026866044957611, 0.0, 'closing forearm', -0.0989999771118164, -0.015535171638771494, 0.0, 'hand above elbow', 0.0019998550415039062, -0.0001685663806174631, 0.0, 'arm moving up', -0.4070000648498535, 3.61776029247718, 0.0]
[3.597556762527991, 0.0, 'opening forearm', 1449151165.77, 0.0012906517769737391, 0.0, 'forearm stopped', 0.19899988174438477, -0.001763577661816118, 0.0, 'arm stopped', 0.0010001659393310547, -0.004026866044957611, 0.0, 'closing forearm', -0.29799985885620117, -0.015535171638771494, 0.0, 'hand above elbow', -0.19700002670288086, -0.0001685663806174631, 0.0]
[3.603436150861198, 0.0, 'forearm stopped', 1449151166.07, 0.005879388333207114, 0.0, 'opening forearm', 0.2999999523162842, 0.0012906517769737391, 0.0, 'forearm stopped', -0.10100007057189941, -0.001763577661816118, 0.0, 'arm stopped', -0.2989997863769531, -0.004026866044957611, 0.0, 'closing forearm', -0.5979998111724854, -0.015535171638771494, 0.0]
[3.6017589994626564, 0.0, 'waving', 1449151166.269, -0.001677151398541632, 0.0, 'forearm stopped', 0.19900012016296387, 0.005879388333207114, 0.0, 'opening forearm', 0.10099983215332031, 0.0012906517769737391, 0.0, 'forearm stopped', -0.3000001907348633, -0.001763577661816118, 0.0, 'arm stopped', -0.497999906539917, -0.004026866044957611, 0.0]
[3.6017589994626564, 0.0, 'closing forearm', 1449151166.269, -0.001677151398541632, 0.0, 'waving', 0.0, -0.001677151398541632, 0.0, 'forearm stopped', 0.19900012016296387, 0.005879388333207114, 0.0, 'opening forearm', 0.10099983215332031, 0.0012906517769737391, 0.0, 'forearm stopped', -0.3000001907348633, -0.001763577661816118, 0.0]
[3.5935790344135228, 0.0, 'forearm stopped', 1449151166.57, -0.008179965049133653, 0.0, 'closing forearm', 0.30099987983703613, -0.001677151398541632, 0.0, 'waving', -0.30099987983703613, -0.001677151398541632, 0.0, 'forearm stopped', -0.10199975967407227, 0.005879388333207114, 0.0, 'opening forearm', -0.20000004768371582, 0.0012906517769737391, 0.0]
[3.5868993442289985, 0.0, 'opening forearm', 1449151166.772, -0.006679690184524301, 0.0, 'forearm stopped', 0.20200014114379883, -0.008179965049133653, 0.0, 'closing forearm', 0.0989997386932373, -0.001677151398541632, 0.0, 'waving', -0.503000020980835, -0.001677151398541632, 0.0, 'forearm stopped', -0.3039999008178711, 0.005879388333207114, 0.0]
[3.568874919278771, 0.0, 'forearm stopped', 1449151167.067, -0.01802442495022749, 0.0, 'opening forearm', 0.2949998378753662, -0.006679690184524301, 0.0, 'forearm stopped', -0.09299969673156738, -0.008179965049133653, 0.0, 'closing forearm', -0.1960000991821289, -0.001677151398541632, 0.0, 'waving', -0.7979998588562012, -0.001677151398541632, 0.0]
[3.5424545180210183, 0.0, 'waving', 1449151167.471, -0.02642040125775269, 0.0, 'forearm stopped', 0.40400004386901855, -0.01802442495022749, 0.0, 'opening forearm', -0.10900020599365234, -0.006679690184524301, 0.0, 'forearm stopped', -0.49699974060058594, -0.008179965049133653, 0.0, 'closing forearm', -0.6000001430511475, -0.001677151398541632, 0.0]
[3.5424545180210183, 0.0, 'closing forearm', 1449151167.471, -0.02642040125775269, 0.0, 'waving', 0.0, -0.02642040125775269, 0.0, 'forearm stopped', 0.40400004386901855, -0.01802442495022749, 0.0, 'opening forearm', -0.10900020599365234, -0.006679690184524301, 0.0, 'forearm stopped', -0.49699974060058594, -0.008179965049133653, 0.0]
[3.5228148654669798, 0.0, 'arm moving down', 1449151167.669, -0.019639652554038545, 0.0, 'closing forearm', 0.1979999542236328, -0.02642040125775269, 0.0, 'waving', -0.1979999542236328, -0.02642040125775269, 0.0, 'forearm stopped', 0.20600008964538574, -0.01802442495022749, 0.0, 'opening forearm', -0.30700016021728516, -0.006679690184524301, 0.0]
[3.492233625603134, 0.0, 'forearm stopped', 1449151167.77, -0.030581239863845866, 0.0, 'arm moving down', 0.10100007057189941, -0.019639652554038545, 0.0, 'closing forearm', 0.0969998836517334, -0.02642040125775269, 0.0, 'waving', -0.2990000247955322, -0.02642040125775269, 0.0, 'forearm stopped', 0.10500001907348633, -0.01802442495022749, 0.0]
