0.0, 0.0, 'opening forearm', 1448357142.614, 0, 0, 0.0, 1448357142.614, 0.0, 0.0, 0.0, -1448357142.614, 0.0, 0.0, 0.0, -1448357142.614, 0.0, 0.0, 0.0, -1448357142.614, 0.0, 0.0
1.2242608963374595, 0.0, 'forearm stopped', 1448357142.916, 1.2242608963374595, 0.0, 'opening forearm', 0.3019998073577881, 0, 0, 0.0, 1448357142.3120003, 0.0, 0.0, 0.0, -1448357142.916, 0.0, 0.0, 0.0, -1448357142.916, 0.0, 0.0
1.2238600561931343, 0.0, 'closing forearm', 1448357143.116, -0.00040084014432517634, 0.0, 'forearm stopped', 0.20000004768371582, 1.2242608963374595, 0.0, 'opening forearm', 0.10199975967407227, 0, 0, 0.0, 1448357142.1120002, 0.0, 0.0, 0.0, -1448357143.116, 0.0, 0.0
1.2164559148340366, 0.0, 'forearm stopped', 1448357143.314, -0.007404141359097727, 0.0, 'closing forearm', 0.1979999542236328, -0.00040084014432517634, 0.0, 'forearm stopped', 0.002000093460083008, 1.2242608963374595, 0.0, 'opening forearm', -0.09600019454956055, 0, 0, 0.0, 1448357141.9140003, 0.0, 0.0
1.2111827316572397, 0.0, 'opening forearm', 1448357143.614, -0.005273183176796925, 0.0, 'forearm stopped', 0.3000001907348633, -0.007404141359097727, 0.0, 'closing forearm', -0.10200023651123047, -0.00040084014432517634, 0.0, 'forearm stopped', -0.2980000972747803, 1.2242608963374595, 0.0, 'opening forearm', -0.39600038528442383, 0, 0
1.2146316189045585, 0.0, 'forearm stopped', 1448357143.816, 0.0034488872473188437, 0.0, 'opening forearm', 0.20199990272521973, -0.005273183176796925, 0.0, 'forearm stopped', 0.09800028800964355, -0.007404141359097727, 0.0, 'closing forearm', -0.3040001392364502, -0.00040084014432517634, 0.0, 'forearm stopped', -0.5, 1.2242608963374595, 0.0
1.2184531494642685, 0.0, 'closing forearm', 1448357144.015, 0.003821530559710018, 0.0, 'forearm stopped', 0.19900012016296387, 0.0034488872473188437, 0.0, 'opening forearm', 0.0029997825622558594, -0.005273183176796925, 0.0, 'forearm stopped', -0.10099983215332031, -0.007404141359097727, 0.0, 'closing forearm', -0.5030002593994141, -0.00040084014432517634, 0.0
1.2203406246751483, 0.0, 'forearm stopped', 1448357144.214, 0.00188747521087973, 0.0, 'closing forearm', 0.19899988174438477, 0.003821530559710018, 0.0, 'forearm stopped', 2.384185791015625e-07, 0.0034488872473188437, 0.0, 'opening forearm', -0.1960000991821289, -0.005273183176796925, 0.0, 'forearm stopped', -0.2999997138977051, -0.007404141359097727, 0.0
1.2178194335079664, 0.0, 'opening forearm', 1448357144.514, -0.0025211911671818577, 0.0, 'forearm stopped', 0.2999999523162842, 0.00188747521087973, 0.0, 'closing forearm', -0.10100007057189941, 0.003821530559710018, 0.0, 'forearm stopped', -0.2999997138977051, 0.0034488872473188437, 0.0, 'opening forearm', -0.4960000514984131, -0.005273183176796925, 0.0
1.2204119964712263, 0.0, 'forearm stopped', 1448357144.715, 0.0025925629632599367, 0.0, 'opening forearm', 0.20099997520446777, -0.0025211911671818577, 0.0, 'forearm stopped', 0.0989999771118164, 0.00188747521087973, 0.0, 'closing forearm', -0.3020000457763672, 0.003821530559710018, 0.0, 'forearm stopped', -0.5009996891021729, 0.0034488872473188437, 0.0
1.222225658344413, 0.0, 'closing forearm', 1448357145.016, 0.001813661873186767, 0.0, 'forearm stopped', 0.30100011825561523, 0.0025925629632599367, 0.0, 'opening forearm', -0.10000014305114746, -0.0025211911671818577, 0.0, 'forearm stopped', -0.20200014114379883, 0.00188747521087973, 0.0, 'closing forearm', -0.6030001640319824, 0.003821530559710018, 0.0
1.2200454759508585, 0.0, 'forearm stopped', 1448357145.215, -0.002180182393554553, 0.0, 'closing forearm', 0.19899988174438477, 0.001813661873186767, 0.0, 'forearm stopped', 0.10200023651123047, 0.0025925629632599367, 0.0, 'opening forearm', -0.2990000247955322, -0.0025211911671818577, 0.0, 'forearm stopped', -0.4010000228881836, 0.00188747521087973, 0.0
1.2128603023257118, 0.0, 'opening forearm', 1448357145.415, -0.007185173625146701, 0.0, 'forearm stopped', 0.20000004768371582, -0.002180182393554553, 0.0, 'closing forearm', -0.0010001659393310547, 0.001813661873186767, 0.0, 'forearm stopped', -0.09799981117248535, 0.0025925629632599367, 0.0, 'opening forearm', -0.49900007247924805, -0.0025211911671818577, 0.0
1.2150839246165943, 0.0, 'forearm stopped', 1448357145.714, 0.0022236222908824654, 0.0, 'opening forearm', 0.2990000247955322, -0.007185173625146701, 0.0, 'forearm stopped', -0.0989999771118164, -0.002180182393554553, 0.0, 'closing forearm', -0.3000001907348633, 0.001813661873186767, 0.0, 'forearm stopped', -0.3969998359680176, 0.0025925629632599367, 0.0
1.2163319691902141, 0.0, 'closing forearm', 1448357146.013, 0.001248044573619822, 0.0, 'forearm stopped', 0.2990000247955322, 0.0022236222908824654, 0.0, 'opening forearm', 0.0, -0.007185173625146701, 0.0, 'forearm stopped', -0.39800000190734863, -0.002180182393554553, 0.0, 'closing forearm', -0.5990002155303955, 0.001813661873186767, 0.0
1.2131797541099276, 0.0, 'forearm stopped', 1448357146.214, -0.0031522150802865134, 0.0, 'closing forearm', 0.20099997520446777, 0.001248044573619822, 0.0, 'forearm stopped', 0.09800004959106445, 0.0022236222908824654, 0.0, 'opening forearm', -0.20099997520446777, -0.007185173625146701, 0.0, 'forearm stopped', -0.5989999771118164, -0.002180182393554553, 0.0
1.2132369399304115, 0.0, 'opening forearm', 1448357146.417, 5.718582048386267e-05, 0.0, 'forearm stopped', 0.20300006866455078, -0.0031522150802865134, 0.0, 'closing forearm', -0.002000093460083008, 0.001248044573619822, 0.0, 'forearm stopped', -0.10500001907348633, 0.0022236222908824654, 0.0, 'opening forearm', -0.40400004386901855, -0.007185173625146701, 0.0
